source,source_url,fetched_at,page_sha256,model_year,title_prefix,trim_raw,engine_cc,official_price,market_price,effective_date,page_updated_label,row_type
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2027,Kia Sportage,A/T / Highline,1600 CC,"2,075,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2027,Kia Sportage,A/T / Premium,1600 CC,"2,300,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2027,Kia Sportage,A/T / GT-line,1600 CC,"2,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2025,Kia Sportage,A/T / LX,1600 CC,"1,799,900","1,799,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2025,Kia Sportage,A/T / EX,1600 CC,"1,919,900","1,919,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2025,Kia Sportage,A/T / Highline,1600 CC,"2,024,900","2,024,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2025,Kia Sportage,A/T / Top Line,1600 CC,"2,149,900","2,149,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:27:51 GMT",9517deeb36af879a7e9c0d6b628838dfb88f7109fc26cc027698179bd9093cec,2025,Kia Sportage,A/T /  GT-Line,1600 CC,"2,274,900","2,274,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:27:53 GMT",169e67502a8bafa89091938d618f34eef0e06d112c37080b3df1457ed1864a52,2026,Mitsubishi Eclipse Cross,A/T / Insport BL,1500 CC,"1,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:27:53 GMT",169e67502a8bafa89091938d618f34eef0e06d112c37080b3df1457ed1864a52,2026,Mitsubishi Eclipse Cross,A/T / Insport PLUS - ML PLUS,1500 CC,"1,500,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:27:53 GMT",169e67502a8bafa89091938d618f34eef0e06d112c37080b3df1457ed1864a52,2026,Mitsubishi Eclipse Cross,A/T / Inspire - HL,1500 CC,"1,550,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:27:53 GMT",169e67502a8bafa89091938d618f34eef0e06d112c37080b3df1457ed1864a52,2026,Mitsubishi Eclipse Cross,A/T / Instyle TL,1500 CC,"1,610,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:27:53 GMT",169e67502a8bafa89091938d618f34eef0e06d112c37080b3df1457ed1864a52,2026,Mitsubishi Eclipse Cross,A/T / INFINITY - PL AWD,1500 CC,"1,690,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 12:27:55 GMT",0ad329edada029737e9f87771d24c265b5aea4fa64f9b82a40b3879c9f40e3c8,2026,Opel Grandland,A/T / Highline+,1600 CC,"1,849,990","1,849,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 12:27:55 GMT",0ad329edada029737e9f87771d24c265b5aea4fa64f9b82a40b3879c9f40e3c8,2026,Opel Grandland,A/T / Top Line,1600 CC,"1,949,990","1,949,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 12:27:55 GMT",0ad329edada029737e9f87771d24c265b5aea4fa64f9b82a40b3879c9f40e3c8,2026,Opel Grandland,A/T / Top Line+,1600 CC,"2,099,990","2,099,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 12:27:58 GMT",55c61ead6f937b02212c559b2f2449f077fb2dc9b723ea7abcbcb84517da8a2a,2027,Peugeot 3008,A/T / Allure,1600 CC,"2,099,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 12:27:58 GMT",55c61ead6f937b02212c559b2f2449f077fb2dc9b723ea7abcbcb84517da8a2a,2027,Peugeot 3008,A/T / GT,1600 CC,"2,399,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 12:28:00 GMT",60f26adacda17267e270025f13a48087bdc2a0684d51d39b5f0061964fd2caf2,2027,Peugeot 5008,A/T / Allure,1600 CC,"2,274,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 12:28:00 GMT",60f26adacda17267e270025f13a48087bdc2a0684d51d39b5f0061964fd2caf2,2027,Peugeot 5008,A/T / GT,1600 CC,"2,574,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:28:02 GMT",505e88bd41243c32c0d21c0db7b73df7d34665c64c355c575b5c5e0f520e3170,2026,Renault Austral,A/T / Evolution,1300 CC,"1,400,000","1,400,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:28:02 GMT",505e88bd41243c32c0d21c0db7b73df7d34665c64c355c575b5c5e0f520e3170,2026,Renault Austral,A/T / Techno,1300 CC,"1,570,000","1,570,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:28:02 GMT",505e88bd41243c32c0d21c0db7b73df7d34665c64c355c575b5c5e0f520e3170,2026,Renault Austral,A/T / Iconic,1300 CC,"1,630,000","1,630,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:28:02 GMT",505e88bd41243c32c0d21c0db7b73df7d34665c64c355c575b5c5e0f520e3170,2026,Renault Austral,A/T /  Esprit Alpine,1300 CC,"1,740,000","1,740,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:28:02 GMT",505e88bd41243c32c0d21c0db7b73df7d34665c64c355c575b5c5e0f520e3170,2026,Renault Austral,A/T / Esprit Alpine / B/E,1300 CC,"1,770,000","1,770,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 12:28:04 GMT",68e4602938197c037c2f6f086d5e13eca12d4b93af2975d0ad3e5937a2920e87,2027,Soueast S 06,A/T / Highline,1500 CC,"1,350,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 12:28:04 GMT",68e4602938197c037c2f6f086d5e13eca12d4b93af2975d0ad3e5937a2920e87,2027,Soueast S 06,A/T / Premium,1600 CC,"1,485,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 12:28:04 GMT",68e4602938197c037c2f6f086d5e13eca12d4b93af2975d0ad3e5937a2920e87,2027,Soueast S 06,A/T / Intellingent (DM-i ),1500 CC,"1,649,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+09,"Fri, 25 Sep 2026 12:28:07 GMT",677277087662ab9789369d86040a557c2e023a0f956801d0b752cfbbd5217ab4,2027,Soueast S 09,A/T / Premium,1600 CC,"1,600,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 12:28:09 GMT",5827e2fd95c20133702f5d66c3efc5beb8b4732d5944d00f7f1519796aa38683,2026,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,590,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 12:28:09 GMT",5827e2fd95c20133702f5d66c3efc5beb8b4732d5944d00f7f1519796aa38683,2025,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,350,000","2,350,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 12:28:11 GMT",2a9f22275960e5e4c1773c567cd753029e4b1823bcdf21e8348c02d92feb7445,2026,,Pro,,"1,575,000","1,800,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 12:28:11 GMT",2a9f22275960e5e4c1773c567cd753029e4b1823bcdf21e8348c02d92feb7445,2026,,Ultra - Hybrid,,"1,675,000","1,675,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 12:28:11 GMT",2a9f22275960e5e4c1773c567cd753029e4b1823bcdf21e8348c02d92feb7445,2026,,Off road - Hybrid,,"1,775,000","1,775,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 12:28:15 GMT",238c494cc9f94e22db2a0f408cec9d9f8b6aee16dc984c12387a21c78aa106c1,2027,,1.6T 6DCT Luxury,,"1,620,000","1,620,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 12:28:15 GMT",238c494cc9f94e22db2a0f408cec9d9f8b6aee16dc984c12387a21c78aa106c1,2027,,1.6T 6DCT Flagship,,"1,720,000","1,720,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:28:17 GMT",b4e4174cd65b6824f001206d7f6d93576d303c244a4acacc569315c18ff71a2d,2026,,SHADOW,,"1,700,000","1,780,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:28:17 GMT",b4e4174cd65b6824f001206d7f6d93576d303c244a4acacc569315c18ff71a2d,2026,,BLAZE,,"1,850,000","2,060,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:28:17 GMT",b4e4174cd65b6824f001206d7f6d93576d303c244a4acacc569315c18ff71a2d,2026,,REDLINE,,"1,950,000","1,950,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:28:17 GMT",b4e4174cd65b6824f001206d7f6d93576d303c244a4acacc569315c18ff71a2d,2026,,REDLINE - N PACK,,"2,025,000","2,025,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:28:17 GMT",b4e4174cd65b6824f001206d7f6d93576d303c244a4acacc569315c18ff71a2d,2026,,NIGHT,,"2,100,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:28:17 GMT",b4e4174cd65b6824f001206d7f6d93576d303c244a4acacc569315c18ff71a2d,2026,,BLACK DIAMOND,,"2,200,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:28:17 GMT",b4e4174cd65b6824f001206d7f6d93576d303c244a4acacc569315c18ff71a2d,2026,,NLINE (AWD),,"2,300,000","2,600,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:28:19 GMT",570843c9a5de5780d7d6b657b7a0f4f9dda26969457034db2c20cf70303317bf,2027,,SHADOW,,"1,800,000","1,840,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:28:19 GMT",570843c9a5de5780d7d6b657b7a0f4f9dda26969457034db2c20cf70303317bf,2027,,BLAZE,,"1,950,000","1,980,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:28:19 GMT",570843c9a5de5780d7d6b657b7a0f4f9dda26969457034db2c20cf70303317bf,2027,,REDLINE,,"2,050,000","2,160,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:28:19 GMT",570843c9a5de5780d7d6b657b7a0f4f9dda26969457034db2c20cf70303317bf,2027,,REDLINE (N Pack),,"2,125,000","2,160,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:28:19 GMT",570843c9a5de5780d7d6b657b7a0f4f9dda26969457034db2c20cf70303317bf,2027,,NIGHT,,"2,200,000","2,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:28:19 GMT",570843c9a5de5780d7d6b657b7a0f4f9dda26969457034db2c20cf70303317bf,2027,,BLACK DIAMOND,,"2,300,000","2,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:28:19 GMT",570843c9a5de5780d7d6b657b7a0f4f9dda26969457034db2c20cf70303317bf,2027,,NLINE (AWD),,"2,400,000","2,400,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t1/year-2027,"Fri, 25 Sep 2026 12:28:21 GMT",c5c9a9fd69dd543b8bbfa731fc3f6f4ccd6a7957ef757be73c9c9ec7add9db68,2027,,Luxury,,"1,730,000","1,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t1/year-2027,"Fri, 25 Sep 2026 12:28:21 GMT",c5c9a9fd69dd543b8bbfa731fc3f6f4ccd6a7957ef757be73c9c9ec7add9db68,2027,,Matt Colour,,"1,760,000","1,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 12:28:22 GMT",d6001587697890d288076fb98934e46daa5d46503100acbd6c3733f0aeeb43cf,2027,,Luxury 1.5 L,,"1,900,000","1,960,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 12:28:22 GMT",d6001587697890d288076fb98934e46daa5d46503100acbd6c3733f0aeeb43cf,2027,,Matt Colour,,"1,930,000","1,960,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 12:28:22 GMT",d6001587697890d288076fb98934e46daa5d46503100acbd6c3733f0aeeb43cf,2027,,i-DM,,"2,150,000","2,320,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 12:28:24 GMT",8e648239aa0855956e6f6df2e635bcaee56499cbcf567d11abe207c35d1998f1,2026,,EX,,"1,350,000","1,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 12:28:24 GMT",8e648239aa0855956e6f6df2e635bcaee56499cbcf567d11abe207c35d1998f1,2026,,Highline Turbo,,"1,500,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 12:28:24 GMT",8e648239aa0855956e6f6df2e635bcaee56499cbcf567d11abe207c35d1998f1,2026,,Topline Turbo,,"1,625,000","1,625,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:28:25 GMT",56c46c8dc880035f3d0ffa28971cb562a386a146e786b503295f15cf788b9af6,2026,,LX,,"1,800,000","1,820,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:28:25 GMT",56c46c8dc880035f3d0ffa28971cb562a386a146e786b503295f15cf788b9af6,2026,,EX,,"1,900,000","1,900,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:28:25 GMT",56c46c8dc880035f3d0ffa28971cb562a386a146e786b503295f15cf788b9af6,2026,,Highline,,"2,050,000","2,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:28:25 GMT",56c46c8dc880035f3d0ffa28971cb562a386a146e786b503295f15cf788b9af6,2026,,Premium,,"2,275,000","2,275,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:28:25 GMT",56c46c8dc880035f3d0ffa28971cb562a386a146e786b503295f15cf788b9af6,2026,,GT Line,,"2,375,000","2,375,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2027,"Fri, 25 Sep 2026 12:28:26 GMT",329e9763299667726f9cc0a7e7bf091efbccbf2c2741fda2336191d99331260c,2027,,LX,,"1,824,900","1,880,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2027,"Fri, 25 Sep 2026 12:28:26 GMT",329e9763299667726f9cc0a7e7bf091efbccbf2c2741fda2336191d99331260c,2027,,EX,,"1,924,900","1,960,000",,,
