source,trim_url,fetched_at,page_sha256,brand,model,title,trim_raw,model_year,spec_id,spec_label,value,via
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Fuel,Fuel,92,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Consumption,Consumption,6.4,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Length,Length,"4,730",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Width,Width,"1,910",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Height,Height,"1,790",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Ground Clearance,Ground Clearance,215,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Wheel Base,Wheel Base,2820,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Seats,Seats,5,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Traction Type,Traction Type,Four-wheel Drive,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Number Of Cylinder,Number Of Cylinder,4,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Fuel Tank Capacity,Fuel Tank Capacity,51,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Torque Of Newton,Torque Of Newton,230,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Vehicle Warranty (Years),Vehicle Warranty (Years),7,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Vehicle Warranty (km),Vehicle Warranty (km),"200,000",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Origin Country,Origin Country,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/49658,"Fri, 25 Sep 2026 13:10:02 GMT",aac5d7b25ce233ff2110aaa69315b615245bc9eea0bbfbc94d8c974dcdbd57b9,,,Baic BJ30 A/T / ULTRA 2026 Prices & Features,,2026,h2:Assembled In,Assembled In,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Transmission,Transmission,DSG,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Body Type,Body Type,SUV,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Fuel Type,Fuel Type,Hybrid,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Power,Power,1500,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Turbo,Turbo,Yes,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Speeds,Speeds,7,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Horse power,Horse power,154,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Fuel,Fuel,92,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Consumption,Consumption,6.4,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Length,Length,"4,730",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Width,Width,"1,910",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Height,Height,"1,790",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Ground Clearance,Ground Clearance,215,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Wheel Base,Wheel Base,2820,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Seats,Seats,5,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Traction Type,Traction Type,Four-wheel Drive,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Number Of Cylinder,Number Of Cylinder,4,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Fuel Tank Capacity,Fuel Tank Capacity,51,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Torque Of Newton,Torque Of Newton,230,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Vehicle Warranty (Years),Vehicle Warranty (Years),7,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Vehicle Warranty (km),Vehicle Warranty (km),"200,000",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Origin Country,Origin Country,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/baic/BJ30/50833,"Fri, 25 Sep 2026 13:10:03 GMT",3237fd25e82e6bccca0d54d8fa4294554a6476deb6c44bf85c980758e9b85210,,,Baic BJ30 A/T / Off-Road 2026 Prices & Features,,2026,h2:Assembled In,Assembled In,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Transmission,Transmission,automatic,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Fuel Type,Fuel Type,Electric,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Body Type,Body Type,SUV,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Horse power,Horse power,215,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Max speed,Max speed,175,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Length,Length,"4,785",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Width,Width,"1,890",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Height,Height,"1,668",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Wheel Base,Wheel Base,2765,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Trunk Size,Trunk Size,425,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Seats,Seats,5,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Traction Type,Traction Type,Front traction,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Torque Of Newton,Torque Of Newton,310,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Battery Capacity,Battery Capacity,72,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Battery Range,Battery Range,420,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 13:10:04 GMT",75a32aeef629f6af1cb617a76a5282fa523d125357849d05c97758f72e67aba4,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Acceleration,Acceleration,9.3,car-details
