source,source_url,fetched_at,page_sha256,model_year,title_prefix,trim_raw,engine_cc,official_price,market_price,effective_date,page_updated_label,row_type
Hatla2ee,https://eg.hatla2ee.com/en/new-car/citroen/C5-Aircross,"Fri, 25 Sep 2026 13:08:47 GMT",6a109f4e0ab45ed59fd05ddc5818d6b86b6870718c80e27797e4255f4ea4d200,2027,Citroën C5 Aircross, A/T / Ultimate,1600 CC,"1,935,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/citroen/C5-Aircross,"Fri, 25 Sep 2026 13:08:47 GMT",6a109f4e0ab45ed59fd05ddc5818d6b86b6870718c80e27797e4255f4ea4d200,2026,Citroën C5 Aircross,A/T / Shine Entry,1600 CC,"1,710,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/citroen/C5-Aircross,"Fri, 25 Sep 2026 13:08:47 GMT",6a109f4e0ab45ed59fd05ddc5818d6b86b6870718c80e27797e4255f4ea4d200,2026,Citroën C5 Aircross,A/T / Shine,1600 CC,"1,850,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/deepal/Deepal_S05,"Fri, 25 Sep 2026 13:08:48 GMT",29cebb2968aa496c1de8b04af44f45df45245afa160796f737a5e38251b489c5,2026,Deepal S 05,A/T / REEV,1500 CC,"1,599,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/deepal/Deepal_S05,"Fri, 25 Sep 2026 13:08:48 GMT",29cebb2968aa496c1de8b04af44f45df45245afa160796f737a5e38251b489c5,2026,Deepal S 05,A/T / BEV,,"1,750,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/haval/haval-H7,"Fri, 25 Sep 2026 13:08:50 GMT",4a1839a5fe6402612b7f6a11f424b510c2e21d9434f55e3aa284e95e3344d930,2027,Haval H7,A/T / Ultra Black,1500 CC,"1,725,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2027,Hyundai Tucson,A/T / SHADOW,1600 CC,"1,775,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2027,Hyundai Tucson,A/T / Blaze,1600 CC,"1,925,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2027,Hyundai Tucson,A/T / Redine,1600 CC,"2,025,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2027,Hyundai Tucson,A/T / Redine (N Pack),1600 CC,"2,100,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2027,Hyundai Tucson,A/T / NIGHT,1600 CC,"2,175,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2027,Hyundai Tucson,A/T / BLACK DIAMOND,1600 CC,"2,275,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2027,Hyundai Tucson,A/T / N-Line,1600 CC,"2,375,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2025,Hyundai Tucson,A/T / SHADOW,1600 CC,"1,499,000","1,499,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2025,Hyundai Tucson,A/T / Blaze,1600 CC,"1,649,000","1,649,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2025,Hyundai Tucson,A/T / Redine,1600 CC,"1,749,000","1,749,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2025,Hyundai Tucson,A/T / NIGHT,1600 CC,"1,899,000","1,899,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2025,Hyundai Tucson,A/T / BLACK DIAMOND,1600 CC,"1,999,000","1,999,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 13:08:51 GMT",bd3ca164ed92a924063488ad1f9a00d9c31a643986dc3dca72fa5c1a0f54208a,2025,Hyundai Tucson,A/T / N-Line,1600 CC,"2,099,000","2,099,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/jetour/T1,"Fri, 25 Sep 2026 13:08:53 GMT",8b5cb1f5de404dfd798d793d8f6f295251d32677348bb11a349669572fb0a168,2027,Jetour T1,A/T / Luxury,1500 CC,"1,730,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/jetour/T1,"Fri, 25 Sep 2026 13:08:53 GMT",8b5cb1f5de404dfd798d793d8f6f295251d32677348bb11a349669572fb0a168,2027,Jetour T1,A/T / Matt Color,1500 CC,"1,760,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/jetour/T2,"Fri, 25 Sep 2026 13:08:55 GMT",93e5881fe1d8c5b12339dc67ce70020eb4527325e888adbef7b71ca08e3ffe43,2027,Jetour T2,A/T / Luxury,1500 CC,"1,900,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/jetour/T2,"Fri, 25 Sep 2026 13:08:55 GMT",93e5881fe1d8c5b12339dc67ce70020eb4527325e888adbef7b71ca08e3ffe43,2027,Jetour T2,A/T / Matt Color,1500 CC,"1,930,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/jetour/T2,"Fri, 25 Sep 2026 13:08:55 GMT",93e5881fe1d8c5b12339dc67ce70020eb4527325e888adbef7b71ca08e3ffe43,2027,Jetour T2,A/T / Luxury (i-DM),1500 CC,"2,150,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 13:08:57 GMT",64e1b88b7db64aaea36b957d336e4b0c0138e2ba7c56d7de3ab78dd0f846ac77,2026,KGM Torres,Automtic /comfort,1500 CC,"1,585,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 13:08:57 GMT",64e1b88b7db64aaea36b957d336e4b0c0138e2ba7c56d7de3ab78dd0f846ac77,2026,KGM Torres,Automtic /advanced,1500 CC,"1,720,002",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 13:08:57 GMT",64e1b88b7db64aaea36b957d336e4b0c0138e2ba7c56d7de3ab78dd0f846ac77,2026,KGM Torres,A/T / Premium,1500 CC,"1,850,001",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 13:08:57 GMT",64e1b88b7db64aaea36b957d336e4b0c0138e2ba7c56d7de3ab78dd0f846ac77,2026,KGM Torres,A/T / Luxury,1500 CC,"1,980,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 13:08:57 GMT",64e1b88b7db64aaea36b957d336e4b0c0138e2ba7c56d7de3ab78dd0f846ac77,2026,KGM Torres,Automtic /adventure plus 4*4,1500 CC,"1,999,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/Seltos,"Fri, 25 Sep 2026 13:08:59 GMT",2519bedf07750f896e65df8b075d7d2726ebf0ed437d7ef2a8cd306e7efed395,2025,Kia Seltos,A/T / EX,1500 CC,"1,349,900",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/Seltos,"Fri, 25 Sep 2026 13:08:59 GMT",2519bedf07750f896e65df8b075d7d2726ebf0ed437d7ef2a8cd306e7efed395,2025,Kia Seltos,A/T / Highline,1400 CC,"1,499,900",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/Seltos,"Fri, 25 Sep 2026 13:08:59 GMT",2519bedf07750f896e65df8b075d7d2726ebf0ed437d7ef2a8cd306e7efed395,2025,Kia Seltos,A/T / Top Line,1400 CC,"1,624,900",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2027,Kia Sportage,A/T / LX,1600 CC,"1,825,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2027,Kia Sportage,A/T / EX,1600 CC,"1,925,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2027,Kia Sportage,A/T / Highline,1600 CC,"2,075,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2027,Kia Sportage,A/T / Premium,1600 CC,"2,300,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2027,Kia Sportage,A/T / GT-line,1600 CC,"2,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2025,Kia Sportage,A/T / LX,1600 CC,"1,799,900","1,799,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2025,Kia Sportage,A/T / EX,1600 CC,"1,919,900","1,919,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2025,Kia Sportage,A/T / Highline,1600 CC,"2,024,900","2,024,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2025,Kia Sportage,A/T / Top Line,1600 CC,"2,149,900","2,149,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 13:09:00 GMT",db0cf6992266e50644fb7b8c0fb5aab541b7daebbd5931f44eb4e6169ea9c923,2025,Kia Sportage,A/T /  GT-Line,1600 CC,"2,274,900","2,274,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 13:09:01 GMT",a35db74cfe2beebaa9ac373f6caa6885ee0d0f1464493cbf56d81bf6d46b2bd3,2026,Mitsubishi Eclipse Cross,A/T / Insport BL,1500 CC,"1,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 13:09:01 GMT",a35db74cfe2beebaa9ac373f6caa6885ee0d0f1464493cbf56d81bf6d46b2bd3,2026,Mitsubishi Eclipse Cross,A/T / Insport PLUS - ML PLUS,1500 CC,"1,500,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 13:09:01 GMT",a35db74cfe2beebaa9ac373f6caa6885ee0d0f1464493cbf56d81bf6d46b2bd3,2026,Mitsubishi Eclipse Cross,A/T / Inspire - HL,1500 CC,"1,550,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 13:09:01 GMT",a35db74cfe2beebaa9ac373f6caa6885ee0d0f1464493cbf56d81bf6d46b2bd3,2026,Mitsubishi Eclipse Cross,A/T / Instyle TL,1500 CC,"1,610,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 13:09:01 GMT",a35db74cfe2beebaa9ac373f6caa6885ee0d0f1464493cbf56d81bf6d46b2bd3,2026,Mitsubishi Eclipse Cross,A/T / INFINITY - PL AWD,1500 CC,"1,690,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/moris-garage/MG-HS,"Fri, 25 Sep 2026 13:09:03 GMT",d10af13ea22adb500d65bf59c976dea70e876ab51012e5d16268d34e227b34e6,2026,MG HS,A/T / Luxury,1500 CC,"1,600,000","1,600,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 13:09:05 GMT",80b52d3e0be5006b5075687ef7b7f2ecc1352c7cc480d88de47fe48e70ac5f98,2026,Opel Grandland,A/T / Highline+,1600 CC,"1,849,990","1,849,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 13:09:05 GMT",80b52d3e0be5006b5075687ef7b7f2ecc1352c7cc480d88de47fe48e70ac5f98,2026,Opel Grandland,A/T / Top Line,1600 CC,"1,949,990","1,949,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 13:09:05 GMT",80b52d3e0be5006b5075687ef7b7f2ecc1352c7cc480d88de47fe48e70ac5f98,2026,Opel Grandland,A/T / Top Line+,1600 CC,"2,099,990","2,099,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 13:09:06 GMT",2579744952bb7b925556e6be209a37054e1746ebeb0bb0792884feb5f335eb9f,2027,Peugeot 3008,A/T / Allure,1600 CC,"2,099,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 13:09:06 GMT",2579744952bb7b925556e6be209a37054e1746ebeb0bb0792884feb5f335eb9f,2027,Peugeot 3008,A/T / GT,1600 CC,"2,399,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 13:09:07 GMT",72b2f33966a144bac963a028b925fd025116189b258c65e1a5a766dc98c1b64b,2027,Peugeot 5008,A/T / Allure,1600 CC,"2,274,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 13:09:07 GMT",72b2f33966a144bac963a028b925fd025116189b258c65e1a5a766dc98c1b64b,2027,Peugeot 5008,A/T / GT,1600 CC,"2,574,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 13:09:08 GMT",c7038bdcb686b7390f33a953ef625f7051bb7a8430a25f01f1436f185e4c12be,2026,Renault Austral,A/T / Evolution,1300 CC,"1,400,000","1,400,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 13:09:08 GMT",c7038bdcb686b7390f33a953ef625f7051bb7a8430a25f01f1436f185e4c12be,2026,Renault Austral,A/T / Techno,1300 CC,"1,570,000","1,570,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 13:09:08 GMT",c7038bdcb686b7390f33a953ef625f7051bb7a8430a25f01f1436f185e4c12be,2026,Renault Austral,A/T / Iconic,1300 CC,"1,630,000","1,630,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 13:09:08 GMT",c7038bdcb686b7390f33a953ef625f7051bb7a8430a25f01f1436f185e4c12be,2026,Renault Austral,A/T /  Esprit Alpine,1300 CC,"1,740,000","1,740,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 13:09:08 GMT",c7038bdcb686b7390f33a953ef625f7051bb7a8430a25f01f1436f185e4c12be,2026,Renault Austral,A/T / Esprit Alpine / B/E,1300 CC,"1,770,000","1,770,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 13:09:09 GMT",7c1b866fab64e01fabce380c94eef14c101516d9405247e2f870872471700d18,2027,Soueast S 06,A/T / Highline,1500 CC,"1,350,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 13:09:09 GMT",7c1b866fab64e01fabce380c94eef14c101516d9405247e2f870872471700d18,2027,Soueast S 06,A/T / Premium,1600 CC,"1,485,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 13:09:09 GMT",7c1b866fab64e01fabce380c94eef14c101516d9405247e2f870872471700d18,2027,Soueast S 06,A/T / Intellingent (DM-i ),1500 CC,"1,649,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+09,"Fri, 25 Sep 2026 13:09:11 GMT",c27584d6fb5d918d89d011b1b6b9bc1788f818cdddf55fca7f03ef82aff27f45,2027,Soueast S 09,A/T / Premium,1600 CC,"1,600,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 13:09:12 GMT",81a9ab83b6598660a7e5cd0267be70d62186c36054d7daf24df9a393775a6a7f,2026,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,590,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 13:09:12 GMT",81a9ab83b6598660a7e5cd0267be70d62186c36054d7daf24df9a393775a6a7f,2025,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,350,000","2,350,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 13:09:13 GMT",37e20b6f4feb062c4b61ba21061ce7816347445dd7f270091677cb539f53ba58,2026,,Pro,,"1,575,000","1,800,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 13:09:13 GMT",37e20b6f4feb062c4b61ba21061ce7816347445dd7f270091677cb539f53ba58,2026,,Ultra - Hybrid,,"1,675,000","1,675,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 13:09:13 GMT",37e20b6f4feb062c4b61ba21061ce7816347445dd7f270091677cb539f53ba58,2026,,Off road - Hybrid,,"1,775,000","1,775,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 13:09:16 GMT",2af27340f2f36de1f8ecaede9c9ece3c8ac2b461bb89336b47c4140b2ead0f3d,2027,,1.6T 6DCT Luxury,,"1,620,000","1,620,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 13:09:16 GMT",2af27340f2f36de1f8ecaede9c9ece3c8ac2b461bb89336b47c4140b2ead0f3d,2027,,1.6T 6DCT Flagship,,"1,720,000","1,720,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/citroen-c5_aircross/year-2027,"Fri, 25 Sep 2026 13:09:19 GMT",4b59e15cd793efcffebb846fa482c10ee3ecb4a5870220aa9fb9d9876061891a,2027,,Advanced,,"1,695,000","1,900,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/citroen-c5_aircross/year-2027,"Fri, 25 Sep 2026 13:09:19 GMT",4b59e15cd793efcffebb846fa482c10ee3ecb4a5870220aa9fb9d9876061891a,2027,,Ultimate,,"1,935,000","1,980,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/deepal-s05/year-2026,"Fri, 25 Sep 2026 13:09:20 GMT",8d8d7de94b7a668633efbad0d5d9943c5eec57066f1dfb16fb600b22667bcedb,2026,,REEV,,"1,599,000","1,700,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/deepal-s05/year-2026,"Fri, 25 Sep 2026 13:09:20 GMT",8d8d7de94b7a668633efbad0d5d9943c5eec57066f1dfb16fb600b22667bcedb,2026,,BEV,,"1,750,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/haval-h7/year-2026,"Fri, 25 Sep 2026 13:09:21 GMT",bc720b9db3cfc136d88e0ff4956b7e18344e93b8167897998f85f8cbc2539374,2026,,HEV,,"1,760,000","1,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/haval-h7/year-2026,"Fri, 25 Sep 2026 13:09:21 GMT",bc720b9db3cfc136d88e0ff4956b7e18344e93b8167897998f85f8cbc2539374,2026,,ULTRA BLACK,,"1,850,000","1,850,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 13:09:23 GMT",4e9bf133e83e854674201a7f6eb76ed79545a5fc9cb5a806a4addb7ef9fdacde,2026,,SHADOW,,"1,700,000","1,780,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 13:09:23 GMT",4e9bf133e83e854674201a7f6eb76ed79545a5fc9cb5a806a4addb7ef9fdacde,2026,,BLAZE,,"1,850,000","2,060,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 13:09:23 GMT",4e9bf133e83e854674201a7f6eb76ed79545a5fc9cb5a806a4addb7ef9fdacde,2026,,REDLINE,,"1,950,000","1,950,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 13:09:23 GMT",4e9bf133e83e854674201a7f6eb76ed79545a5fc9cb5a806a4addb7ef9fdacde,2026,,REDLINE - N PACK,,"2,025,000","2,025,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 13:09:23 GMT",4e9bf133e83e854674201a7f6eb76ed79545a5fc9cb5a806a4addb7ef9fdacde,2026,,NIGHT,,"2,100,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 13:09:23 GMT",4e9bf133e83e854674201a7f6eb76ed79545a5fc9cb5a806a4addb7ef9fdacde,2026,,BLACK DIAMOND,,"2,200,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 13:09:23 GMT",4e9bf133e83e854674201a7f6eb76ed79545a5fc9cb5a806a4addb7ef9fdacde,2026,,NLINE (AWD),,"2,300,000","2,600,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 13:09:24 GMT",e6c1f5e5a2bf0dcba2629220a1c9f594f9f16476b622ccdd1f43c018f3b01777,2027,,SHADOW,,"1,800,000","1,840,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 13:09:24 GMT",e6c1f5e5a2bf0dcba2629220a1c9f594f9f16476b622ccdd1f43c018f3b01777,2027,,BLAZE,,"1,950,000","1,980,000",,,
