source,trim_url,fetched_at,page_sha256,brand,model,title,trim_raw,model_year,spec_id,spec_label,value,via
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 12:39:13 GMT",18136fd0846a1f93f1c66acec1c1c6673c50c2e703bdb5583d1bc72c251f2aba,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Side Mirrors,Side Mirrors,yes,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 12:39:13 GMT",18136fd0846a1f93f1c66acec1c1c6673c50c2e703bdb5583d1bc72c251f2aba,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Vehicle Warranty (Years),Vehicle Warranty (Years),6,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 12:39:13 GMT",18136fd0846a1f93f1c66acec1c1c6673c50c2e703bdb5583d1bc72c251f2aba,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Vehicle Warranty (km),Vehicle Warranty (km),"150,000",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 12:39:13 GMT",18136fd0846a1f93f1c66acec1c1c6673c50c2e703bdb5583d1bc72c251f2aba,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Battery Warranty (Years),Battery Warranty (Years),8,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 12:39:13 GMT",18136fd0846a1f93f1c66acec1c1c6673c50c2e703bdb5583d1bc72c251f2aba,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Battery Warranty (km),Battery Warranty (km),200000,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 12:39:13 GMT",18136fd0846a1f93f1c66acec1c1c6673c50c2e703bdb5583d1bc72c251f2aba,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Origin Country,Origin Country,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51060,"Fri, 25 Sep 2026 12:39:13 GMT",18136fd0846a1f93f1c66acec1c1c6673c50c2e703bdb5583d1bc72c251f2aba,,,Byd Sealion 6  A/T / EV 2026 Prices & Features,,2026,h2:Assembled In,Assembled In,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Transmission,Transmission,automatic,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Fuel Type,Fuel Type,Plug-in Hybrid,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Body Type,Body Type,SUV,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Power,Power,1500,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Turbo,Turbo,Yes,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Horse power,Horse power,260,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Fuel,Fuel,95,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Max speed,Max speed,180,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Length,Length,"4,775",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Width,Width,"1,890",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Height,Height,"1,670",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Wheel Base,Wheel Base,2765,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Seats,Seats,5,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Traction Type,Traction Type,Front traction,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Number Of Cylinder,Number Of Cylinder,4,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Fuel Tank Capacity,Fuel Tank Capacity,60,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Torque Of Newton,Torque Of Newton,300,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Battery Capacity,Battery Capacity,18,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Battery Range,Battery Range,80,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Acceleration,Acceleration,8.3,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Side Mirrors,Side Mirrors,yes,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Trunk Size,Trunk Size,552,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Vehicle Warranty (Years),Vehicle Warranty (Years),6,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Vehicle Warranty (km),Vehicle Warranty (km),"150,000",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Battery Warranty (Years),Battery Warranty (Years),8,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Battery Warranty (km),Battery Warranty (km),200000,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Origin Country,Origin Country,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51061,"Fri, 25 Sep 2026 12:39:16 GMT",74fdba9791cf718de7ee915e4485610f2edb732f3e816c8ed6904a9d2c28f779,,,Byd Sealion 6  A/T / DM-i Ultra 2027 Prices & Features,,2027,h2:Assembled In,Assembled In,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Transmission,Transmission,automatic,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Fuel Type,Fuel Type,Plug-in Hybrid,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Body Type,Body Type,SUV,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Power,Power,1500,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Turbo,Turbo,Yes,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Horse power,Horse power,260,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Fuel,Fuel,95,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Max speed,Max speed,180,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Length,Length,"4,775",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Width,Width,"1,890",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Height,Height,"1,670",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Wheel Base,Wheel Base,2765,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Trunk Size,Trunk Size,552,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Seats,Seats,5,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Traction Type,Traction Type,Front traction,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Number Of Cylinder,Number Of Cylinder,4,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Fuel Tank Capacity,Fuel Tank Capacity,60,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Torque Of Newton,Torque Of Newton,300,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Battery Capacity,Battery Capacity,18,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Battery Range,Battery Range,80,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Acceleration,Acceleration,8,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Side Mirrors,Side Mirrors,yes,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Vehicle Warranty (Years),Vehicle Warranty (Years),6,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Vehicle Warranty (km),Vehicle Warranty (km),"150,000",car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Battery Warranty (Years),Battery Warranty (Years),8,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Battery Warranty (km),Battery Warranty (km),200000,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Origin Country,Origin Country,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51062,"Fri, 25 Sep 2026 12:39:18 GMT",7f86304beb19f5c659139fe3ed3c7a69cf4fe554058abb1ee4d5825438d17a71,,,Byd Sealion 6  A/T / DM-i Luxury 2027 Prices & Features,,2027,h2:Assembled In,Assembled In,China,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51138,"Fri, 25 Sep 2026 12:39:21 GMT",ce1604735cd0cfae054b6579c2ee8034a1f3e885c67582076ab3dc77c559b30f,,,Byd Sealion 6 A/T / EV Luxury 2027 Prices & Features,,2027,h2:Transmission,Transmission,automatic,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51138,"Fri, 25 Sep 2026 12:39:21 GMT",ce1604735cd0cfae054b6579c2ee8034a1f3e885c67582076ab3dc77c559b30f,,,Byd Sealion 6 A/T / EV Luxury 2027 Prices & Features,,2027,h2:Fuel Type,Fuel Type,Electric,car-details
Hatla2ee,https://eg.hatla2ee.com/en/new-car/byd/sealion-6/51138,"Fri, 25 Sep 2026 12:39:21 GMT",ce1604735cd0cfae054b6579c2ee8034a1f3e885c67582076ab3dc77c559b30f,,,Byd Sealion 6 A/T / EV Luxury 2027 Prices & Features,,2027,h2:Body Type,Body Type,SUV,car-details
