source,source_url,fetched_at,page_sha256,model_year,title_prefix,trim_raw,engine_cc,official_price,market_price,effective_date,page_updated_label,row_type
Hatla2ee,https://eg.hatla2ee.com/en/new-car/deepal/Deepal_S05,"Fri, 25 Sep 2026 12:38:00 GMT",c4ad0dcc94758571535487cc1e47b3e734d2a525ca2a94411a5b8e870f0c0a8d,2026,Deepal S 05,A/T / REEV,1500 CC,"1,599,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/deepal/Deepal_S05,"Fri, 25 Sep 2026 12:38:00 GMT",c4ad0dcc94758571535487cc1e47b3e734d2a525ca2a94411a5b8e870f0c0a8d,2026,Deepal S 05,A/T / BEV,,"1,750,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/haval/haval-H7,"Fri, 25 Sep 2026 12:38:02 GMT",b2230d2dac0a8a95340bfde552bf23b308ab29a8d9d95fccc348ef9945a7ab5b,2027,Haval H7,A/T / Ultra Black,1500 CC,"1,725,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2027,Hyundai Tucson,A/T / SHADOW,1600 CC,"1,775,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2027,Hyundai Tucson,A/T / Blaze,1600 CC,"1,925,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2027,Hyundai Tucson,A/T / Redine,1600 CC,"2,025,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2027,Hyundai Tucson,A/T / Redine (N Pack),1600 CC,"2,100,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2027,Hyundai Tucson,A/T / NIGHT,1600 CC,"2,175,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2027,Hyundai Tucson,A/T / BLACK DIAMOND,1600 CC,"2,275,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2027,Hyundai Tucson,A/T / N-Line,1600 CC,"2,375,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2025,Hyundai Tucson,A/T / SHADOW,1600 CC,"1,499,000","1,499,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2025,Hyundai Tucson,A/T / Blaze,1600 CC,"1,649,000","1,649,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2025,Hyundai Tucson,A/T / Redine,1600 CC,"1,749,000","1,749,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2025,Hyundai Tucson,A/T / NIGHT,1600 CC,"1,899,000","1,899,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2025,Hyundai Tucson,A/T / BLACK DIAMOND,1600 CC,"1,999,000","1,999,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 12:38:05 GMT",b1bc1ca4a5954c281705612c384c87640e8472886bdd03bf93d6cabb38f51b80,2025,Hyundai Tucson,A/T / N-Line,1600 CC,"2,099,000","2,099,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 12:38:07 GMT",053ddc3bae8a9cdd0f54ca9f204579314e3acbadfa6e1d8354c23926a1245de2,2026,KGM Torres,Automtic /comfort,1500 CC,"1,585,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 12:38:07 GMT",053ddc3bae8a9cdd0f54ca9f204579314e3acbadfa6e1d8354c23926a1245de2,2026,KGM Torres,Automtic /advanced,1500 CC,"1,720,002",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 12:38:07 GMT",053ddc3bae8a9cdd0f54ca9f204579314e3acbadfa6e1d8354c23926a1245de2,2026,KGM Torres,A/T / Premium,1500 CC,"1,850,001",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 12:38:07 GMT",053ddc3bae8a9cdd0f54ca9f204579314e3acbadfa6e1d8354c23926a1245de2,2026,KGM Torres,A/T / Luxury,1500 CC,"1,980,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 12:38:07 GMT",053ddc3bae8a9cdd0f54ca9f204579314e3acbadfa6e1d8354c23926a1245de2,2026,KGM Torres,Automtic /adventure plus 4*4,1500 CC,"1,999,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2027,Kia Sportage,A/T / LX,1600 CC,"1,825,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2027,Kia Sportage,A/T / EX,1600 CC,"1,925,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2027,Kia Sportage,A/T / Highline,1600 CC,"2,075,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2027,Kia Sportage,A/T / Premium,1600 CC,"2,300,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2027,Kia Sportage,A/T / GT-line,1600 CC,"2,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2025,Kia Sportage,A/T / LX,1600 CC,"1,799,900","1,799,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2025,Kia Sportage,A/T / EX,1600 CC,"1,919,900","1,919,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2025,Kia Sportage,A/T / Highline,1600 CC,"2,024,900","2,024,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2025,Kia Sportage,A/T / Top Line,1600 CC,"2,149,900","2,149,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 12:38:09 GMT",08d0de852c18892cae2e3f04ce8165180a5e5aa6eba67442c74f05c0ee9d7e6d,2025,Kia Sportage,A/T /  GT-Line,1600 CC,"2,274,900","2,274,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:38:12 GMT",173d3c2662e8ad6ed92c7b0e358f5d62090964b06d4f0f47580a42acffde50d7,2026,Mitsubishi Eclipse Cross,A/T / Insport BL,1500 CC,"1,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:38:12 GMT",173d3c2662e8ad6ed92c7b0e358f5d62090964b06d4f0f47580a42acffde50d7,2026,Mitsubishi Eclipse Cross,A/T / Insport PLUS - ML PLUS,1500 CC,"1,500,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:38:12 GMT",173d3c2662e8ad6ed92c7b0e358f5d62090964b06d4f0f47580a42acffde50d7,2026,Mitsubishi Eclipse Cross,A/T / Inspire - HL,1500 CC,"1,550,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:38:12 GMT",173d3c2662e8ad6ed92c7b0e358f5d62090964b06d4f0f47580a42acffde50d7,2026,Mitsubishi Eclipse Cross,A/T / Instyle TL,1500 CC,"1,610,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 12:38:12 GMT",173d3c2662e8ad6ed92c7b0e358f5d62090964b06d4f0f47580a42acffde50d7,2026,Mitsubishi Eclipse Cross,A/T / INFINITY - PL AWD,1500 CC,"1,690,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 12:38:15 GMT",34d3c4955c32b2a659061faa03b77c0426e08486f4b3de172400dd1744c5b7e3,2026,Opel Grandland,A/T / Highline+,1600 CC,"1,849,990","1,849,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 12:38:15 GMT",34d3c4955c32b2a659061faa03b77c0426e08486f4b3de172400dd1744c5b7e3,2026,Opel Grandland,A/T / Top Line,1600 CC,"1,949,990","1,949,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 12:38:15 GMT",34d3c4955c32b2a659061faa03b77c0426e08486f4b3de172400dd1744c5b7e3,2026,Opel Grandland,A/T / Top Line+,1600 CC,"2,099,990","2,099,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 12:38:17 GMT",745f09af68d2975b6f7ff6bf2e0714f35c803ff103ac640114b6434232946dda,2027,Peugeot 3008,A/T / Allure,1600 CC,"2,099,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 12:38:17 GMT",745f09af68d2975b6f7ff6bf2e0714f35c803ff103ac640114b6434232946dda,2027,Peugeot 3008,A/T / GT,1600 CC,"2,399,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 12:38:19 GMT",f8d6f970ab6a4d9e4f478b6019f20314b9e25d680353d528730146ebf74eb944,2027,Peugeot 5008,A/T / Allure,1600 CC,"2,274,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 12:38:19 GMT",f8d6f970ab6a4d9e4f478b6019f20314b9e25d680353d528730146ebf74eb944,2027,Peugeot 5008,A/T / GT,1600 CC,"2,574,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:38:21 GMT",441bfecd7e2f1cfecaa653fe19a6c0f64ff86ef34c00ff82c7945f4d33113a91,2026,Renault Austral,A/T / Evolution,1300 CC,"1,400,000","1,400,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:38:21 GMT",441bfecd7e2f1cfecaa653fe19a6c0f64ff86ef34c00ff82c7945f4d33113a91,2026,Renault Austral,A/T / Techno,1300 CC,"1,570,000","1,570,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:38:21 GMT",441bfecd7e2f1cfecaa653fe19a6c0f64ff86ef34c00ff82c7945f4d33113a91,2026,Renault Austral,A/T / Iconic,1300 CC,"1,630,000","1,630,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:38:21 GMT",441bfecd7e2f1cfecaa653fe19a6c0f64ff86ef34c00ff82c7945f4d33113a91,2026,Renault Austral,A/T /  Esprit Alpine,1300 CC,"1,740,000","1,740,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 12:38:21 GMT",441bfecd7e2f1cfecaa653fe19a6c0f64ff86ef34c00ff82c7945f4d33113a91,2026,Renault Austral,A/T / Esprit Alpine / B/E,1300 CC,"1,770,000","1,770,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 12:38:24 GMT",204dbaf4eae35a6505363ea491d4ab7a96135eaa11bc43c0ed364d0e4e4c05a9,2027,Soueast S 06,A/T / Highline,1500 CC,"1,350,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 12:38:24 GMT",204dbaf4eae35a6505363ea491d4ab7a96135eaa11bc43c0ed364d0e4e4c05a9,2027,Soueast S 06,A/T / Premium,1600 CC,"1,485,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 12:38:24 GMT",204dbaf4eae35a6505363ea491d4ab7a96135eaa11bc43c0ed364d0e4e4c05a9,2027,Soueast S 06,A/T / Intellingent (DM-i ),1500 CC,"1,649,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+09,"Fri, 25 Sep 2026 12:38:26 GMT",5645699b43dc61e491432e2ef4a53742aa2d2028efd639e63f54324208378c36,2027,Soueast S 09,A/T / Premium,1600 CC,"1,600,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 12:38:28 GMT",3aab0dae2df6751db505a6f4c632c274a3d4cbc4ee073c8530a8786a22e99c34,2026,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,590,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 12:38:28 GMT",3aab0dae2df6751db505a6f4c632c274a3d4cbc4ee073c8530a8786a22e99c34,2025,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,350,000","2,350,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 12:38:30 GMT",1a26835ffcd69cb4eaa3d0a58bb0ea7121052ac67ad12a0f602532cc8c5e08ac,2026,,Pro,,"1,575,000","1,800,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 12:38:30 GMT",1a26835ffcd69cb4eaa3d0a58bb0ea7121052ac67ad12a0f602532cc8c5e08ac,2026,,Ultra - Hybrid,,"1,675,000","1,675,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 12:38:30 GMT",1a26835ffcd69cb4eaa3d0a58bb0ea7121052ac67ad12a0f602532cc8c5e08ac,2026,,Off road - Hybrid,,"1,775,000","1,775,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 12:38:34 GMT",17649a25a5fcbbcafc6853cb35c0267841249f8c4d3886c211f6ef816b4ef0a1,2027,,1.6T 6DCT Luxury,,"1,620,000","1,620,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 12:38:34 GMT",17649a25a5fcbbcafc6853cb35c0267841249f8c4d3886c211f6ef816b4ef0a1,2027,,1.6T 6DCT Flagship,,"1,720,000","1,720,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:38:37 GMT",e784233d022f9467876c16c05fae633f667b037dedbae94ae095b9ca19e8bd4f,2026,,SHADOW,,"1,700,000","1,780,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:38:37 GMT",e784233d022f9467876c16c05fae633f667b037dedbae94ae095b9ca19e8bd4f,2026,,BLAZE,,"1,850,000","2,060,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:38:37 GMT",e784233d022f9467876c16c05fae633f667b037dedbae94ae095b9ca19e8bd4f,2026,,REDLINE,,"1,950,000","1,950,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:38:37 GMT",e784233d022f9467876c16c05fae633f667b037dedbae94ae095b9ca19e8bd4f,2026,,REDLINE - N PACK,,"2,025,000","2,025,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:38:37 GMT",e784233d022f9467876c16c05fae633f667b037dedbae94ae095b9ca19e8bd4f,2026,,NIGHT,,"2,100,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:38:37 GMT",e784233d022f9467876c16c05fae633f667b037dedbae94ae095b9ca19e8bd4f,2026,,BLACK DIAMOND,,"2,200,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 12:38:37 GMT",e784233d022f9467876c16c05fae633f667b037dedbae94ae095b9ca19e8bd4f,2026,,NLINE (AWD),,"2,300,000","2,600,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:38:39 GMT",d8c1fabfb228e0c5500f86032260f10c2eaaaebefdf5a9e386912ba497634a85,2027,,SHADOW,,"1,800,000","1,840,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:38:39 GMT",d8c1fabfb228e0c5500f86032260f10c2eaaaebefdf5a9e386912ba497634a85,2027,,BLAZE,,"1,950,000","1,980,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:38:39 GMT",d8c1fabfb228e0c5500f86032260f10c2eaaaebefdf5a9e386912ba497634a85,2027,,REDLINE,,"2,050,000","2,160,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:38:39 GMT",d8c1fabfb228e0c5500f86032260f10c2eaaaebefdf5a9e386912ba497634a85,2027,,REDLINE (N Pack),,"2,125,000","2,160,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:38:39 GMT",d8c1fabfb228e0c5500f86032260f10c2eaaaebefdf5a9e386912ba497634a85,2027,,NIGHT,,"2,200,000","2,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:38:39 GMT",d8c1fabfb228e0c5500f86032260f10c2eaaaebefdf5a9e386912ba497634a85,2027,,BLACK DIAMOND,,"2,300,000","2,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 12:38:39 GMT",d8c1fabfb228e0c5500f86032260f10c2eaaaebefdf5a9e386912ba497634a85,2027,,NLINE (AWD),,"2,400,000","2,400,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t1/year-2027,"Fri, 25 Sep 2026 12:38:41 GMT",9f35e21a57a04785db12d8c823594e75a156fe0221df69764a3edeaa3ef6e7f8,2027,,Luxury,,"1,730,000","1,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t1/year-2027,"Fri, 25 Sep 2026 12:38:41 GMT",9f35e21a57a04785db12d8c823594e75a156fe0221df69764a3edeaa3ef6e7f8,2027,,Matt Colour,,"1,760,000","1,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 12:38:43 GMT",90d8fab6290ed10d3c48c30fa4bd0525ea47451d2e958eab0de9f41f1bae090f,2027,,Luxury 1.5 L,,"1,900,000","1,960,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 12:38:43 GMT",90d8fab6290ed10d3c48c30fa4bd0525ea47451d2e958eab0de9f41f1bae090f,2027,,Matt Colour,,"1,930,000","1,960,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 12:38:43 GMT",90d8fab6290ed10d3c48c30fa4bd0525ea47451d2e958eab0de9f41f1bae090f,2027,,i-DM,,"2,150,000","2,320,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 12:38:44 GMT",5d4f26ba06ea46330be7daffd83a77c7609273e67586a9b9265fb4fdf776290b,2026,,EX,,"1,350,000","1,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 12:38:44 GMT",5d4f26ba06ea46330be7daffd83a77c7609273e67586a9b9265fb4fdf776290b,2026,,Highline Turbo,,"1,500,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 12:38:44 GMT",5d4f26ba06ea46330be7daffd83a77c7609273e67586a9b9265fb4fdf776290b,2026,,Topline Turbo,,"1,625,000","1,625,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:38:45 GMT",d94dcf4a317400623e7dd85b7823f4c3095d160d32ecae5d20dba16a7629c135,2026,,LX,,"1,800,000","1,820,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:38:45 GMT",d94dcf4a317400623e7dd85b7823f4c3095d160d32ecae5d20dba16a7629c135,2026,,EX,,"1,900,000","1,900,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:38:45 GMT",d94dcf4a317400623e7dd85b7823f4c3095d160d32ecae5d20dba16a7629c135,2026,,Highline,,"2,050,000","2,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:38:45 GMT",d94dcf4a317400623e7dd85b7823f4c3095d160d32ecae5d20dba16a7629c135,2026,,Premium,,"2,275,000","2,275,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 12:38:45 GMT",d94dcf4a317400623e7dd85b7823f4c3095d160d32ecae5d20dba16a7629c135,2026,,GT Line,,"2,375,000","2,375,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2027,"Fri, 25 Sep 2026 12:38:47 GMT",357e152b45db4a9ef07a925091ca2e253f1efed968a2201556ddd409e2e061ca,2027,,LX,,"1,824,900","1,880,000",,,
