source,source_url,fetched_at,page_sha256,model_year,title_prefix,trim_raw,engine_cc,official_price,market_price,effective_date,page_updated_label,row_type
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2027,Hyundai Tucson,A/T / Blaze,1600 CC,"1,925,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2027,Hyundai Tucson,A/T / Redine,1600 CC,"2,025,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2027,Hyundai Tucson,A/T / Redine (N Pack),1600 CC,"2,100,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2027,Hyundai Tucson,A/T / NIGHT,1600 CC,"2,175,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2027,Hyundai Tucson,A/T / BLACK DIAMOND,1600 CC,"2,275,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2027,Hyundai Tucson,A/T / N-Line,1600 CC,"2,375,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2025,Hyundai Tucson,A/T / SHADOW,1600 CC,"1,499,000","1,499,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2025,Hyundai Tucson,A/T / Blaze,1600 CC,"1,649,000","1,649,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2025,Hyundai Tucson,A/T / Redine,1600 CC,"1,749,000","1,749,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2025,Hyundai Tucson,A/T / NIGHT,1600 CC,"1,899,000","1,899,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2025,Hyundai Tucson,A/T / BLACK DIAMOND,1600 CC,"1,999,000","1,999,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/hyundai/tucson,"Fri, 25 Sep 2026 10:28:05 GMT",79ecc76ad939306d633d814d25dbab568e189a39ab35954a66b50f1ac128835f,2025,Hyundai Tucson,A/T / N-Line,1600 CC,"2,099,000","2,099,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 10:28:07 GMT",4917f1e950451ccfb1def4907a8b0b479451717060bf7da3113e3c33dd517c38,2026,KGM Torres,Automtic /comfort,1500 CC,"1,585,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 10:28:07 GMT",4917f1e950451ccfb1def4907a8b0b479451717060bf7da3113e3c33dd517c38,2026,KGM Torres,Automtic /advanced,1500 CC,"1,720,002",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 10:28:07 GMT",4917f1e950451ccfb1def4907a8b0b479451717060bf7da3113e3c33dd517c38,2026,KGM Torres,A/T / Premium,1500 CC,"1,850,001",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 10:28:07 GMT",4917f1e950451ccfb1def4907a8b0b479451717060bf7da3113e3c33dd517c38,2026,KGM Torres,A/T / Luxury,1500 CC,"1,980,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kgm/KGM-Torres,"Fri, 25 Sep 2026 10:28:07 GMT",4917f1e950451ccfb1def4907a8b0b479451717060bf7da3113e3c33dd517c38,2026,KGM Torres,Automtic /adventure plus 4*4,1500 CC,"1,999,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2027,Kia Sportage,A/T / LX,1600 CC,"1,825,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2027,Kia Sportage,A/T / EX,1600 CC,"1,925,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2027,Kia Sportage,A/T / Highline,1600 CC,"2,075,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2027,Kia Sportage,A/T / Premium,1600 CC,"2,300,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2027,Kia Sportage,A/T / GT-line,1600 CC,"2,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2025,Kia Sportage,A/T / LX,1600 CC,"1,799,900","1,799,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2025,Kia Sportage,A/T / EX,1600 CC,"1,919,900","1,919,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2025,Kia Sportage,A/T / Highline,1600 CC,"2,024,900","2,024,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2025,Kia Sportage,A/T / Top Line,1600 CC,"2,149,900","2,149,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/kia/sportage,"Fri, 25 Sep 2026 10:28:07 GMT",8912b3373295c69675e12724ed402249ab524702098f79a5fac08835e954bd30,2025,Kia Sportage,A/T /  GT-Line,1600 CC,"2,274,900","2,274,900",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 10:28:08 GMT",9b2079d24eaa12584b2faf66e287f51e2b0ebf50b7c9c355a21ce1ff73144d8a,2026,Mitsubishi Eclipse Cross,A/T / Insport BL,1500 CC,"1,400,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 10:28:08 GMT",9b2079d24eaa12584b2faf66e287f51e2b0ebf50b7c9c355a21ce1ff73144d8a,2026,Mitsubishi Eclipse Cross,A/T / Insport PLUS - ML PLUS,1500 CC,"1,500,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 10:28:08 GMT",9b2079d24eaa12584b2faf66e287f51e2b0ebf50b7c9c355a21ce1ff73144d8a,2026,Mitsubishi Eclipse Cross,A/T / Inspire - HL,1500 CC,"1,550,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 10:28:08 GMT",9b2079d24eaa12584b2faf66e287f51e2b0ebf50b7c9c355a21ce1ff73144d8a,2026,Mitsubishi Eclipse Cross,A/T / Instyle TL,1500 CC,"1,610,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross,"Fri, 25 Sep 2026 10:28:08 GMT",9b2079d24eaa12584b2faf66e287f51e2b0ebf50b7c9c355a21ce1ff73144d8a,2026,Mitsubishi Eclipse Cross,A/T / INFINITY - PL AWD,1500 CC,"1,690,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 10:28:08 GMT",c4dd77b883df9e24fd1da7dc58a172f77516ebc82957a62aed7ca1da3eaf8812,2026,Opel Grandland,A/T / Highline+,1600 CC,"1,849,990","1,849,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 10:28:08 GMT",c4dd77b883df9e24fd1da7dc58a172f77516ebc82957a62aed7ca1da3eaf8812,2026,Opel Grandland,A/T / Top Line,1600 CC,"1,949,990","1,949,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/opel/Grandland,"Fri, 25 Sep 2026 10:28:08 GMT",c4dd77b883df9e24fd1da7dc58a172f77516ebc82957a62aed7ca1da3eaf8812,2026,Opel Grandland,A/T / Top Line+,1600 CC,"2,099,990","2,099,990",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 10:28:08 GMT",9e0b9e9a153912a81b8df23f155bd0358c40fc909d1d51ff8323d7bb85407dfd,3008,Peugeot,2027 A/T / Allure,1600 CC,"2,099,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/3008,"Fri, 25 Sep 2026 10:28:08 GMT",9e0b9e9a153912a81b8df23f155bd0358c40fc909d1d51ff8323d7bb85407dfd,3008,Peugeot,2027 A/T / GT,1600 CC,"2,399,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 10:28:09 GMT",f35e1a2075a4f14b4b94a46889562e8577d39d5617ca7f4bea8d1d30976eb374,5008,Peugeot,2027 A/T / Allure,1600 CC,"2,274,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/peugeot/5008,"Fri, 25 Sep 2026 10:28:09 GMT",f35e1a2075a4f14b4b94a46889562e8577d39d5617ca7f4bea8d1d30976eb374,5008,Peugeot,2027 A/T / GT,1600 CC,"2,574,990",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 10:28:10 GMT",83fedb462da5959a6534fe2e716c866970718fd650e6d327b85c60243c807926,2026,Renault Austral,A/T / Evolution,1300 CC,"1,400,000","1,400,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 10:28:10 GMT",83fedb462da5959a6534fe2e716c866970718fd650e6d327b85c60243c807926,2026,Renault Austral,A/T / Techno,1300 CC,"1,570,000","1,570,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 10:28:10 GMT",83fedb462da5959a6534fe2e716c866970718fd650e6d327b85c60243c807926,2026,Renault Austral,A/T / Iconic,1300 CC,"1,630,000","1,630,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 10:28:10 GMT",83fedb462da5959a6534fe2e716c866970718fd650e6d327b85c60243c807926,2026,Renault Austral,A/T /  Esprit Alpine,1300 CC,"1,740,000","1,740,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/renault/Austral,"Fri, 25 Sep 2026 10:28:10 GMT",83fedb462da5959a6534fe2e716c866970718fd650e6d327b85c60243c807926,2026,Renault Austral,A/T / Esprit Alpine / B/E,1300 CC,"1,770,000","1,770,000",,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 10:28:10 GMT",b18749b30a106ae17c2a1355030290552195c0d6e6a6a8b38b4a4907961c2cdf,2027,Soueast S 06,A/T / Highline,1500 CC,"1,350,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 10:28:10 GMT",b18749b30a106ae17c2a1355030290552195c0d6e6a6a8b38b4a4907961c2cdf,2027,Soueast S 06,A/T / Premium,1600 CC,"1,485,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+06,"Fri, 25 Sep 2026 10:28:10 GMT",b18749b30a106ae17c2a1355030290552195c0d6e6a6a8b38b4a4907961c2cdf,2027,Soueast S 06,A/T / Intellingent (DM-i ),1500 CC,"1,649,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/soueast/S+09,"Fri, 25 Sep 2026 10:28:10 GMT",932583d15318b53ea22c8ae253399dfc945e2647a7088c04427c834d59823f1e,2027,Soueast S 09,A/T / Premium,1600 CC,"1,600,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 10:28:11 GMT",679e04db306e0a1ce1f40e95e6be04d2a35e678114b8d5508ad2af108d20566f,2026,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,590,000",,,,
Hatla2ee,https://eg.hatla2ee.com/en/new-car/volks-wagen/tiguan,"Fri, 25 Sep 2026 10:28:11 GMT",679e04db306e0a1ce1f40e95e6be04d2a35e678114b8d5508ad2af108d20566f,2025,Volkswagen Tiguan,A/T / R-Line,1400 CC,"2,350,000","2,350,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 10:28:11 GMT",dabcdea335d7dbb93ad96343499bd4bd3a4d00a6fe2ad2f49af881c7f85ccf0f,2026,,Pro,,"1,575,000","1,800,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 10:28:11 GMT",dabcdea335d7dbb93ad96343499bd4bd3a4d00a6fe2ad2f49af881c7f85ccf0f,2026,,Ultra - Hybrid,,"1,675,000","1,675,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/baic-bj30/year-2026,"Fri, 25 Sep 2026 10:28:11 GMT",dabcdea335d7dbb93ad96343499bd4bd3a4d00a6fe2ad2f49af881c7f85ccf0f,2026,,Off road - Hybrid,,"1,775,000","1,775,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",1709b8800d501b25ab1fa10cd50ada5cdcebe00bac8447b04bd4c8c046cf907e,2027,,1.6T 6DCT Luxury,,"1,620,000","1,620,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/chery-tiggo_8_pro_max/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",1709b8800d501b25ab1fa10cd50ada5cdcebe00bac8447b04bd4c8c046cf907e,2027,,1.6T 6DCT Flagship,,"1,720,000","1,720,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",dd4d8b1df96d99b88442bd45808c03d9fa19bd060b0a6608e46ad66c0639cdeb,2026,,SHADOW,,"1,700,000","1,780,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",dd4d8b1df96d99b88442bd45808c03d9fa19bd060b0a6608e46ad66c0639cdeb,2026,,BLAZE,,"1,850,000","2,060,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",dd4d8b1df96d99b88442bd45808c03d9fa19bd060b0a6608e46ad66c0639cdeb,2026,,REDLINE,,"1,950,000","1,950,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",dd4d8b1df96d99b88442bd45808c03d9fa19bd060b0a6608e46ad66c0639cdeb,2026,,REDLINE - N PACK,,"2,025,000","2,025,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",dd4d8b1df96d99b88442bd45808c03d9fa19bd060b0a6608e46ad66c0639cdeb,2026,,NIGHT,,"2,100,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",dd4d8b1df96d99b88442bd45808c03d9fa19bd060b0a6608e46ad66c0639cdeb,2026,,BLACK DIAMOND,,"2,200,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",dd4d8b1df96d99b88442bd45808c03d9fa19bd060b0a6608e46ad66c0639cdeb,2026,,NLINE (AWD),,"2,300,000","2,600,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",d08b43e3a340a7fc2ab6db05828806e49c8e27f57f8c37373b8142eadca475af,2027,,SHADOW,,"1,800,000","1,840,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",d08b43e3a340a7fc2ab6db05828806e49c8e27f57f8c37373b8142eadca475af,2027,,BLAZE,,"1,950,000","1,980,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",d08b43e3a340a7fc2ab6db05828806e49c8e27f57f8c37373b8142eadca475af,2027,,REDLINE,,"2,050,000","2,160,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",d08b43e3a340a7fc2ab6db05828806e49c8e27f57f8c37373b8142eadca475af,2027,,REDLINE (N Pack),,"2,125,000","2,160,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",d08b43e3a340a7fc2ab6db05828806e49c8e27f57f8c37373b8142eadca475af,2027,,NIGHT,,"2,200,000","2,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",d08b43e3a340a7fc2ab6db05828806e49c8e27f57f8c37373b8142eadca475af,2027,,BLACK DIAMOND,,"2,300,000","2,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/hyundai-tucson/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",d08b43e3a340a7fc2ab6db05828806e49c8e27f57f8c37373b8142eadca475af,2027,,NLINE (AWD),,"2,400,000","2,400,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t1/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",5707ddf2036e5ce0791c28d53e3b0d68cb822c66fd57af52359fbf2889e8039f,2027,,Luxury,,"1,730,000","1,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t1/year-2027,"Fri, 25 Sep 2026 10:28:14 GMT",5707ddf2036e5ce0791c28d53e3b0d68cb822c66fd57af52359fbf2889e8039f,2027,,Matt Colour,,"1,760,000","1,760,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 10:28:15 GMT",65ca7611e224a58577eee402277587cca02b6516e747e09c651426e10d793404,2027,,Luxury 1.5 L,,"1,900,000","1,960,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 10:28:15 GMT",65ca7611e224a58577eee402277587cca02b6516e747e09c651426e10d793404,2027,,Matt Colour,,"1,930,000","1,960,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/jetour-t2/year-2027,"Fri, 25 Sep 2026 10:28:15 GMT",65ca7611e224a58577eee402277587cca02b6516e747e09c651426e10d793404,2027,,i-DM,,"2,150,000","2,320,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",17be2a31e7b481a3d1e8dc80766fdd51b60d0cccf27f046c17f7168efdff27cb,2026,,EX,,"1,350,000","1,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",17be2a31e7b481a3d1e8dc80766fdd51b60d0cccf27f046c17f7168efdff27cb,2026,,Highline Turbo,,"1,500,000",Unavailable,,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-seltos/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",17be2a31e7b481a3d1e8dc80766fdd51b60d0cccf27f046c17f7168efdff27cb,2026,,Topline Turbo,,"1,625,000","1,625,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",a6ed9217b1533b9ed88afe39913c8ab1a4ea454e23a1518448c3e05b601ba062,2026,,LX,,"1,800,000","1,820,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",a6ed9217b1533b9ed88afe39913c8ab1a4ea454e23a1518448c3e05b601ba062,2026,,EX,,"1,900,000","1,900,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",a6ed9217b1533b9ed88afe39913c8ab1a4ea454e23a1518448c3e05b601ba062,2026,,Highline,,"2,050,000","2,360,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",a6ed9217b1533b9ed88afe39913c8ab1a4ea454e23a1518448c3e05b601ba062,2026,,Premium,,"2,275,000","2,275,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2026,"Fri, 25 Sep 2026 10:28:15 GMT",a6ed9217b1533b9ed88afe39913c8ab1a4ea454e23a1518448c3e05b601ba062,2026,,GT Line,,"2,375,000","2,375,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2027,"Fri, 25 Sep 2026 10:28:17 GMT",29e610fb779aaa7b079780947627a3847dec0608899aad90bf1354ca4398849d,2027,,LX,,"1,824,900","1,880,000",,,
ContactCars,https://www.contactcars.com/en/new-cars/kia-sportage/year-2027,"Fri, 25 Sep 2026 10:28:17 GMT",29e610fb779aaa7b079780947627a3847dec0608899aad90bf1354ca4398849d,2027,,EX,,"1,924,900","1,960,000",,,
